url,domain,discovery_source,risk_score,risk_level,confirmed_live,investigated_at,live_at_export_time
http://pinupforge.com,pinupforge.com,keyword_match,30,LOW,False,2026-07-25 22:15:46.149376+00:00,True
http://7xxbetapp.net,7xxbetapp.net,keyword_match,26,LOW,False,2026-07-26 05:39:16.158378+00:00,True
http://oursogo.melbet-slots.top,oursogo.melbet-slots.top,keyword_match,26,LOW,False,2026-07-25 01:59:20.371461+00:00,True
http://0xbet.hk,0xbet.hk,keyword_match,24,LOW,False,2026-07-25 23:10:58.341750+00:00,True
http://isturkcellteknolojiliderleribulusmasi.com,isturkcellteknolojiliderleribulusmasi.com,keyword_match,28,LOW,False,2026-07-25 23:33:44.497027+00:00,True
http://1xbet-ent15.top,1xbet-ent15.top,keyword_match,22,LOW,False,2026-07-24 17:17:12.504529+00:00,True
http://aze-pinco.com,aze-pinco.com,keyword_match,44,MEDIUM,False,2026-07-25 18:19:33.947609+00:00,True
http://www.jilill.se,www.jilill.se,keyword_match,37,LOW,False,2026-07-25 15:00:24.173469+00:00,True
http://accounts.1xbet-gsei.top,accounts.1xbet-gsei.top,keyword_match,33,LOW,False,2026-07-25 04:17:43.939388+00:00,True
http://vip85x.com,vip85x.com,keyword_match,33,LOW,True,2026-07-24 05:55:38.803606+00:00,True
http://freeinternshipincoimbatore.in,freeinternshipincoimbatore.in,keyword_match,24,LOW,False,2026-07-24 12:25:05.890878+00:00,True
http://1xbet-axc.top,1xbet-axc.top,keyword_match,19,BENIGN,False,2026-07-25 23:42:40.118503+00:00,True
http://saradapinup.com,saradapinup.com,keyword_match,42,MEDIUM,False,2026-07-25 11:02:50.592554+00:00,True
http://spincoinrush.site,spincoinrush.site,keyword_match,28,LOW,False,2026-07-24 12:24:24.600117+00:00,True
http://doxxbet.co,doxxbet.co,keyword_match,42,MEDIUM,True,2026-07-26 13:40:18.191574+00:00,True
http://luckybetcasino-cz-org-3c65ddb3.pages.dev,luckybetcasino-cz-org-3c65ddb3.pages.dev,keyword_match,56,MEDIUM,False,2026-07-24 22:53:20.227223+00:00,True
http://www.leonbets-casino-a5hc.buzz,www.leonbets-casino-a5hc.buzz,keyword_match,44,MEDIUM,False,2026-07-24 10:49:38.145365+00:00,True
http://melbet-4378.pro,melbet-4378.pro,keyword_match,38,LOW,False,2026-07-24 19:53:19.880412+00:00,True
http://www.casinomaxi9109.com,www.casinomaxi9109.com,keyword_match,43,MEDIUM,False,2026-07-26 08:39:49.480447+00:00,True
http://mostbetapk.int.in,mostbetapk.int.in,keyword_match,22,LOW,False,2026-07-24 18:35:57.502636+00:00,True
http://casabetcasino.pl,casabetcasino.pl,keyword_match,33,LOW,True,2026-07-24 10:11:46.847302+00:00,True
http://doxxbet.club,doxxbet.club,keyword_match,26,LOW,True,2026-07-24 09:49:52.608390+00:00,True
http://qqjiliqq.com,qqjiliqq.com,keyword_match,20,LOW,True,2026-07-23 18:55:49.749964+00:00,True
http://accounts.1xbet-egji.top,accounts.1xbet-egji.top,keyword_match,33,LOW,False,2026-07-25 12:48:41.348432+00:00,True
http://ipincode.in,ipincode.in,keyword_match,26,LOW,False,2026-07-25 07:00:30.802031+00:00,True
http://1.xx5133xx.cc,1.xx5133xx.cc,keyword_match,48,MEDIUM,True,2026-07-26 13:23:48.780587+00:00,True
http://mamabetcasino.io,mamabetcasino.io,keyword_match,32,LOW,True,2026-07-24 06:52:13.775434+00:00,True
http://pincodepro1.pagex.in,pincodepro1.pagex.in,keyword_match,19,BENIGN,False,2026-07-24 11:36:04.217429+00:00,True
http://spinup-7.votepro.org,spinup-7.votepro.org,keyword_match,34,LOW,True,2026-07-23 17:01:49.355169+00:00,True
http://signup.riobetcasino-poo.top,signup.riobetcasino-poo.top,keyword_match,33,LOW,False,2026-07-24 19:54:37.946841+00:00,True
http://grato-wincasino.it.com,grato-wincasino.it.com,keyword_match,32,LOW,False,2026-07-25 15:22:29.293105+00:00,True
http://pinup-casinocolombia.com.co,pinup-casinocolombia.com.co,keyword_match,40,MEDIUM,False,2026-07-26 05:50:31.720751+00:00,True
http://1xbet-f4wv.top,1xbet-f4wv.top,keyword_match,18,BENIGN,False,2026-07-26 00:35:25.536482+00:00,True
http://happyxbetz.life,happyxbetz.life,keyword_match,39,LOW,False,2026-07-25 04:36:09.357545+00:00,True
http://sso.1xbet-lsrp.top,sso.1xbet-lsrp.top,keyword_match,33,LOW,False,2026-07-25 20:36:58.192086+00:00,True
http://www.findpincode.delhibazar.online,www.findpincode.delhibazar.online,keyword_match,38,LOW,False,2026-07-26 08:53:27.686735+00:00,True
http://sicheresonlinecasino.org,sicheresonlinecasino.org,keyword_match,20,LOW,True,2026-07-24 07:43:14.039597+00:00,True
http://crossbrand-melbet-multigeo-pinco-az.pages.dev,crossbrand-melbet-multigeo-pinco-az.pages.dev,keyword_match,55,MEDIUM,True,2026-07-24 05:18:27.368968+00:00,True
http://internacional-1xbet.click,internacional-1xbet.click,keyword_match,34,LOW,True,2026-07-24 07:38:15.273649+00:00,True
http://mostbetxo.online,mostbetxo.online,keyword_match,24,LOW,False,2026-07-24 17:24:57.484068+00:00,True
http://vavada-9z7d.buzz,vavada-9z7d.buzz,keyword_match,36,LOW,False,2026-07-25 21:40:26.255371+00:00,True
http://melbet-bdon-filter.com,melbet-bdon-filter.com,keyword_match,36,LOW,False,2026-07-24 11:32:41.131512+00:00,True
http://betmgmonlinecasino.net,betmgmonlinecasino.net,keyword_match,26,LOW,False,2026-07-26 05:33:43.406017+00:00,True
http://betwayxihanmulianguanwangk.cn,betwayxihanmulianguanwangk.cn,keyword_match,23,LOW,False,2026-07-26 02:45:13.836842+00:00,True
http://pinup-uz-kirish.com,pinup-uz-kirish.com,keyword_match,39,LOW,False,2026-07-24 20:18:34.549382+00:00,True
http://account.1xbet-ebud.top,account.1xbet-ebud.top,keyword_match,33,LOW,False,2026-07-25 03:10:39.292344+00:00,True
http://ww16.game.russianvulkan-slots.com,ww16.game.russianvulkan-slots.com,keyword_match,41,MEDIUM,True,2026-07-23 17:35:18.698191+00:00,True
http://wxbet88.world,wxbet88.world,keyword_match,43,MEDIUM,False,2026-07-25 04:29:37.854375+00:00,True
http://ivybetcasino-fr.pages.dev,ivybetcasino-fr.pages.dev,keyword_match,49,MEDIUM,True,2026-07-26 13:47:52.601104+00:00,True
http://8xbet-banca.pages.dev,8xbet-banca.pages.dev,keyword_match,38,LOW,True,2026-07-26 13:26:20.752419+00:00,True
http://web-1xbet.xyz,web-1xbet.xyz,keyword_match,23,LOW,False,2026-07-24 05:02:25.348413+00:00,True
http://autoankauf-vulkaneifel.top,autoankauf-vulkaneifel.top,keyword_match,17,BENIGN,False,2026-07-25 11:26:28.329478+00:00,True
http://www.mostbet-np.co,www.mostbet-np.co,keyword_match,36,LOW,True,2026-07-23 22:57:22.977428+00:00,True
http://ezyxbet.pages.dev,ezyxbet.pages.dev,keyword_match,30,LOW,True,2026-07-24 02:15:06.038803+00:00,True
http://jilistormgame.com,jilistormgame.com,keyword_match,39,LOW,False,2026-07-24 16:39:08.203546+00:00,True
http://account.riobetcasino-kje.top,account.riobetcasino-kje.top,keyword_match,30,LOW,False,2026-07-24 19:13:40.614452+00:00,True
http://www.1xbet-webs-kaiyun.bet,www.1xbet-webs-kaiyun.bet,keyword_match,37,LOW,True,2026-07-24 03:48:06.579597+00:00,True
http://alevcasino022.com,alevcasino022.com,keyword_match,48,MEDIUM,False,2026-07-23 15:30:25.673814+00:00,True
http://r9xbet.win,r9xbet.win,keyword_match,23,LOW,False,2026-07-25 00:35:54.610156+00:00,True
http://user.1xbet-gsei.top,user.1xbet-gsei.top,keyword_match,30,LOW,True,2026-07-23 16:20:05.737596+00:00,True
http://jojobet-mobilseri.icu,jojobet-mobilseri.icu,keyword_match,28,LOW,False,2026-07-25 10:55:45.454848+00:00,True
http://jiliqicheduoshaoqian.com.cn,jiliqicheduoshaoqian.com.cn,keyword_match,18,BENIGN,False,2026-07-25 04:33:22.386406+00:00,True
http://staging.dx-ye1xbetmix.site,staging.dx-ye1xbetmix.site,keyword_match,38,LOW,False,2026-07-25 18:04:07.000472+00:00,True
http://www.vulkanus-company.com,www.vulkanus-company.com,keyword_match,23,LOW,False,2026-07-26 06:39:59.606642+00:00,True
http://jamelbethanyb7j5u.pages.dev,jamelbethanyb7j5u.pages.dev,keyword_match,47,MEDIUM,False,2026-07-25 00:54:30.836223+00:00,True
http://magicjili2025.com,magicjili2025.com,keyword_match,39,LOW,False,2026-07-25 19:01:12.059391+00:00,True
http://1xbet-kutq.top,1xbet-kutq.top,keyword_match,33,LOW,False,2026-07-25 21:28:25.923689+00:00,True
http://sportbetcasinoespana.com,sportbetcasinoespana.com,keyword_match,29,LOW,False,2026-07-25 15:56:19.003112+00:00,True
http://www.tipobetguncel-giris.org,www.tipobetguncel-giris.org,keyword_match,31,LOW,False,2026-07-24 20:32:10.195428+00:00,True
http://www.onlinecasinosnews.info,www.onlinecasinosnews.info,keyword_match,38,LOW,False,2026-07-24 23:40:10.912964+00:00,True
http://m.casinomaxi8007.com,m.casinomaxi8007.com,keyword_match,38,LOW,False,2026-07-26 07:58:20.653436+00:00,True
http://allcourses-club-zerkalo.space,allcourses-club-zerkalo.space,keyword_match,35,LOW,False,2026-07-25 21:54:20.200406+00:00,True
http://www.bestonlinecasinos.hu,www.bestonlinecasinos.hu,keyword_match,31,LOW,False,2026-07-24 14:08:19.126346+00:00,True
http://upinconsultingcom.kinsta.cloud,upinconsultingcom.kinsta.cloud,keyword_match,30,LOW,False,2026-07-25 03:48:05.763454+00:00,True
http://jilivsklub.com,jilivsklub.com,keyword_match,20,LOW,False,2026-07-25 19:12:28.048338+00:00,True
http://jiliphgo.shop,jiliphgo.shop,keyword_match,55,MEDIUM,True,2026-07-26 13:47:34.372855+00:00,True
http://bd1xbetbangladesh.com,bd1xbetbangladesh.com,keyword_match,23,LOW,True,2026-07-24 07:05:45.993859+00:00,True
http://tr.kralbetguncelitr.vip,tr.kralbetguncelitr.vip,keyword_match,39,LOW,False,2026-07-24 05:28:06.935354+00:00,True
http://account.riobetcasino-qer.top,account.riobetcasino-qer.top,keyword_match,30,LOW,True,2026-07-24 06:10:25.052133+00:00,True
http://zodiacbetcasino.de.com,zodiacbetcasino.de.com,keyword_match,25,LOW,False,2026-07-25 20:57:00.067406+00:00,True
http://bingo.casinomaxi9109.com,bingo.casinomaxi9109.com,keyword_match,43,MEDIUM,False,2026-07-25 19:49:19.808559+00:00,True
http://www.vavadadep5.com,www.vavadadep5.com,keyword_match,36,LOW,False,2026-07-24 20:15:16.146436+00:00,True
http://onlinecasinos-singapore-ink.pages.dev,onlinecasinos-singapore-ink.pages.dev,keyword_match,45,MEDIUM,False,2026-07-25 22:38:50.434909+00:00,True
http://farkbetguncel.com,farkbetguncel.com,keyword_match,30,LOW,False,2026-07-25 11:16:18.590660+00:00,True
http://39jiliwin.com,39jiliwin.com,keyword_match,31,LOW,True,2026-07-23 22:53:02.923368+00:00,True
http://riobetcasino-ver.top,riobetcasino-ver.top,keyword_match,33,LOW,False,2026-07-25 08:20:49.169191+00:00,True
http://ph-jiliace.com,ph-jiliace.com,keyword_match,41,MEDIUM,False,2026-07-25 00:33:14.014528+00:00,True
http://1xbet-apk-bd.com,1xbet-apk-bd.com,keyword_match,37,LOW,False,2026-07-26 06:32:19.401462+00:00,True
http://vavadashablon1.com,vavadashablon1.com,keyword_match,31,LOW,True,2026-07-24 09:58:15.186834+00:00,True
http://account.1xbet-stx.top,account.1xbet-stx.top,keyword_match,34,LOW,False,2026-07-24 03:15:41.397992+00:00,True
http://1wincasino.ci,1wincasino.ci,keyword_match,36,LOW,False,2026-07-25 07:49:52.660550+00:00,True
http://7betway.com,7betway.com,keyword_match,18,BENIGN,False,2026-07-25 00:56:17.424410+00:00,True
http://4x4-betway.click,4x4-betway.click,keyword_match,41,MEDIUM,False,2026-07-25 23:49:22.936770+00:00,True
http://rainbetcasino-ch.eu.com,rainbetcasino-ch.eu.com,keyword_match,28,LOW,False,2026-07-25 09:02:02.095646+00:00,True
http://neobetcasino.de.com,neobetcasino.de.com,keyword_match,25,LOW,False,2026-07-24 15:00:21.457529+00:00,True
http://www.appmelbet-venezuela.com,www.appmelbet-venezuela.com,keyword_match,28,LOW,False,2026-07-26 03:03:47.422797+00:00,True
http://ace4wincasinoapp.pages.dev,ace4wincasinoapp.pages.dev,keyword_match,23,LOW,False,2026-07-24 20:07:05.900432+00:00,True
http://mostbet.srda.buzz,mostbet.srda.buzz,keyword_match,34,LOW,False,2026-07-25 08:03:25.973256+00:00,True
http://oauth.1xbet-daf.top,oauth.1xbet-daf.top,keyword_match,28,LOW,True,2026-07-24 01:39:14.236551+00:00,True
http://www.1xbet-ig0t.top,www.1xbet-ig0t.top,keyword_match,26,LOW,False,2026-07-26 01:19:12.945430+00:00,True
http://1xbet-se.se,1xbet-se.se,keyword_match,26,LOW,False,2026-07-24 18:18:09.194961+00:00,True
http://www.vulkanlabor.de,www.vulkanlabor.de,keyword_match,28,LOW,False,2026-07-26 04:30:09.540811+00:00,True
http://vulkanclub-official.com,vulkanclub-official.com,keyword_match,40,MEDIUM,False,2026-07-24 12:38:45.977105+00:00,True
http://nominispins.com,nominispins.com,keyword_match,17,BENIGN,True,2026-07-24 05:41:54.958086+00:00,True
http://vulkanru.org,vulkanru.org,keyword_match,19,BENIGN,False,2026-07-25 13:40:15.366479+00:00,True
http://tr.madridbet-casino.com,tr.madridbet-casino.com,keyword_match,28,LOW,False,2026-07-25 07:34:09.503536+00:00,True
http://librabetcasino.de.com,librabetcasino.de.com,keyword_match,25,LOW,False,2026-07-25 16:44:40.654903+00:00,True
http://www.ozwincasinos-australia.net,www.ozwincasinos-australia.net,keyword_match,38,LOW,False,2026-07-25 18:56:23.346451+00:00,True
http://melbet.dagdiplom.ru,melbet.dagdiplom.ru,keyword_match,25,LOW,False,2026-07-25 23:58:13.293406+00:00,True
http://vulkanvegastr.pages.dev,vulkanvegastr.pages.dev,keyword_match,38,LOW,True,2026-07-26 13:39:43.871506+00:00,True
http://vavada-play-pl.com,vavada-play-pl.com,keyword_match,46,MEDIUM,True,2026-07-24 04:31:42.396396+00:00,True
http://www.carnivalpinup.christinadownen.com,www.carnivalpinup.christinadownen.com,keyword_match,34,LOW,False,2026-07-25 16:31:52.764886+00:00,True
http://depincore.xyz,depincore.xyz,keyword_match,29,LOW,False,2026-07-25 14:33:13.376874+00:00,True
http://onlinecasino-todoensanche-com-7090279e.pages.dev,onlinecasino-todoensanche-com-7090279e.pages.dev,keyword_match,72,HIGH,True,2026-07-26 13:31:07.155110+00:00,True
http://wwwjili21.com,wwwjili21.com,keyword_match,34,LOW,False,2026-07-25 04:18:23.423648+00:00,True
http://slotmaxwincasino.pages.dev,slotmaxwincasino.pages.dev,keyword_match,26,LOW,False,2026-07-25 23:45:47.813446+00:00,True
http://mostbets-apk.cz,mostbets-apk.cz,keyword_match,30,LOW,False,2026-07-26 06:00:09.873578+00:00,True
http://felicebetcasino-at.com,felicebetcasino-at.com,keyword_match,22,LOW,False,2026-07-26 02:58:05.567040+00:00,True
http://1xbet-vi5s.top,1xbet-vi5s.top,keyword_match,18,BENIGN,False,2026-07-25 23:21:41.030387+00:00,True
http://pinco.vhod420.casino,pinco.vhod420.casino,keyword_match,31,LOW,False,2026-07-25 11:15:21.520722+00:00,True
http://daznbetcasino.eu.com,daznbetcasino.eu.com,keyword_match,29,LOW,False,2026-07-24 10:28:28.396512+00:00,True
http://1xbet-hc.org,1xbet-hc.org,keyword_match,23,LOW,False,2026-07-25 21:54:10.929493+00:00,True
http://console.1xbet-ag8.xyz,console.1xbet-ag8.xyz,keyword_match,47,MEDIUM,False,2026-07-25 08:00:32.350541+00:00,True
http://jilivc.com,jilivc.com,keyword_match,26,LOW,False,2026-07-25 16:34:01.751290+00:00,True
http://max90jili.com,max90jili.com,keyword_match,35,LOW,False,2026-07-24 10:42:18.151615+00:00,True
http://www.707jili.info,www.707jili.info,keyword_match,31,LOW,False,2026-07-25 21:18:57.405306+00:00,True
http://app.celticbetgunceladres.site,app.celticbetgunceladres.site,keyword_match,28,LOW,False,2026-07-25 23:57:43.016542+00:00,True
http://slot-santas-great-gifts-pinco.pu550ev.com,slot-santas-great-gifts-pinco.pu550ev.com,keyword_match,74,HIGH,True,2026-07-26 13:08:32.235563+00:00,True
http://www.donaldpincott.com,www.donaldpincott.com,keyword_match,34,LOW,True,2026-07-24 09:16:30.493794+00:00,True
http://30-nyxbets-6.com,30-nyxbets-6.com,keyword_match,47,MEDIUM,True,2026-07-26 11:32:57.775144+00:00,True
http://jojobetgiris7.com,jojobetgiris7.com,keyword_match,40,MEDIUM,True,2026-07-24 04:20:18.527166+00:00,True
http://jiliokklub.com,jiliokklub.com,keyword_match,41,MEDIUM,False,2026-07-26 07:21:29.144035+00:00,True
http://kingbillywincasino-au.com,kingbillywincasino-au.com,keyword_match,39,LOW,False,2026-07-26 04:32:03.883940+00:00,True
http://www.fun-betcasino.com,www.fun-betcasino.com,keyword_match,24,LOW,False,2026-07-26 03:32:16.531806+00:00,True
http://602vulkanvegas838.com,602vulkanvegas838.com,keyword_match,67,HIGH,True,2026-07-26 11:46:16.447653+00:00,True
http://riobetcasino-bjx.top,riobetcasino-bjx.top,keyword_match,28,LOW,False,2026-07-25 21:24:05.291443+00:00,True
http://pokerdomino.goldwin678.art,pokerdomino.goldwin678.art,keyword_match,46,MEDIUM,False,2026-07-24 12:06:45.961070+00:00,True
http://bet-jyjili.com,bet-jyjili.com,keyword_match,50,MEDIUM,False,2026-07-25 03:12:43.546360+00:00,True
http://maxbetwin-cz.com,maxbetwin-cz.com,keyword_match,39,LOW,True,2026-07-24 03:48:22.680680+00:00,True
http://pinups64.top,pinups64.top,keyword_match,27,LOW,False,2026-07-25 10:37:59.576210+00:00,True
http://slot999jili.com,slot999jili.com,keyword_match,39,LOW,False,2026-07-25 14:12:01.140630+00:00,True
http://jilimm.com,jilimm.com,keyword_match,33,LOW,False,2026-07-25 00:37:19.565531+00:00,True
http://signin.1xbet-bend.top,signin.1xbet-bend.top,keyword_match,31,LOW,False,2026-07-25 22:05:37.850468+00:00,True
http://8xbet15.vip,8xbet15.vip,keyword_match,24,LOW,False,2026-07-25 07:05:59.560786+00:00,True
http://jili777games.com,jili777games.com,keyword_match,39,LOW,False,2026-07-26 00:08:32.949987+00:00,True
http://jili08.app,jili08.app,keyword_match,24,LOW,False,2026-07-25 18:42:39.441420+00:00,True
http://www.1xbet-e5ny.top,www.1xbet-e5ny.top,keyword_match,26,LOW,False,2026-07-25 22:58:20.392460+00:00,True
http://www.vuduqijilivine.lol,www.vuduqijilivine.lol,keyword_match,32,LOW,False,2026-07-25 08:41:48.895282+00:00,True
http://www.onlinecasinosgd.com,www.onlinecasinosgd.com,keyword_match,32,LOW,False,2026-07-24 19:07:19.808650+00:00,True
http://neymaronlinecasino.us.com,neymaronlinecasino.us.com,keyword_match,31,LOW,False,2026-07-24 23:42:59.960806+00:00,True
http://tai8xbet.com,tai8xbet.com,keyword_match,30,LOW,False,2026-07-24 14:41:52.981983+00:00,True
http://accounts.1xbet-m.club,accounts.1xbet-m.club,keyword_match,41,MEDIUM,False,2026-07-25 00:04:23.162615+00:00,True
http://joycasino-sth.top,joycasino-sth.top,keyword_match,28,LOW,False,2026-07-25 20:59:18.322134+00:00,True
http://1xbet-oyzq.top,1xbet-oyzq.top,keyword_match,28,LOW,False,2026-07-26 00:09:48.522450+00:00,True
http://casinopinup.ec,casinopinup.ec,keyword_match,39,LOW,False,2026-07-25 18:04:28.913448+00:00,True
http://49jililogincasino.com,49jililogincasino.com,keyword_match,40,MEDIUM,True,2026-07-23 21:42:22.062529+00:00,True
http://8xbetnet.club,8xbetnet.club,keyword_match,28,LOW,False,2026-07-25 22:22:48.065383+00:00,True
http://pinco-kazino-1-ink-bff39dfa.pages.dev,pinco-kazino-1-ink-bff39dfa.pages.dev,keyword_match,54,MEDIUM,False,2026-07-25 09:38:31.334435+00:00,True
http://vavada-casinopl.ink,vavada-casinopl.ink,keyword_match,39,LOW,False,2026-07-26 03:25:08.875673+00:00,True
http://www.betwayesportsb.com,www.betwayesportsb.com,keyword_match,27,LOW,False,2026-07-25 04:39:19.035559+00:00,True
http://www.spincomobil.online,www.spincomobil.online,keyword_match,38,LOW,False,2026-07-25 14:30:42.605488+00:00,True
http://accounts.vavada-cvx.top,accounts.vavada-cvx.top,keyword_match,30,LOW,False,2026-07-24 21:11:32.901320+00:00,True
http://betjili68.net,betjili68.net,keyword_match,51,MEDIUM,False,2026-07-24 01:59:19.249893+00:00,True
http://onlinecasinotrusted.gr,onlinecasinotrusted.gr,keyword_match,43,MEDIUM,False,2026-07-24 23:52:51.549359+00:00,True
http://jilivn88.com,jilivn88.com,keyword_match,31,LOW,False,2026-07-25 05:55:16.990458+00:00,True
http://binnarybetcasino-ch-43967.pages.dev,binnarybetcasino-ch-43967.pages.dev,keyword_match,46,MEDIUM,True,2026-07-24 02:32:03.200455+00:00,True
http://bingo.casinometropol1008.com,bingo.casinometropol1008.com,keyword_match,40,MEDIUM,False,2026-07-24 16:18:31.262468+00:00,True
http://pgjili12345.com,pgjili12345.com,keyword_match,37,LOW,False,2026-07-24 20:23:01.037380+00:00,True
http://pincoslotstr.net,pincoslotstr.net,keyword_match,31,LOW,False,2026-07-24 17:03:07.982659+00:00,True
http://olivebranchletters.com,olivebranchletters.com,keyword_match,13,BENIGN,False,2026-07-25 22:10:01.820005+00:00,True
http://ajilimotampa.com,ajilimotampa.com,keyword_match,21,LOW,False,2026-07-26 00:05:16.998922+00:00,True
http://iraq-melbet-github.pages.dev,iraq-melbet-github.pages.dev,keyword_match,42,MEDIUM,True,2026-07-24 06:30:10.999421+00:00,True
http://onlinecasino-3.pages.dev,onlinecasino-3.pages.dev,keyword_match,26,LOW,True,2026-07-24 08:02:32.410396+00:00,True
http://jili22.club,jili22.club,keyword_match,24,LOW,False,2026-07-24 21:24:28.458879+00:00,True
http://betfurybetcasino.com,betfurybetcasino.com,keyword_match,26,LOW,True,2026-07-23 20:05:26.957561+00:00,True
http://www.spdfraktion-vulkaneifel.de,www.spdfraktion-vulkaneifel.de,keyword_match,53,MEDIUM,True,2026-07-26 13:18:39.037061+00:00,True
http://dachbetcasino-fi.eu.com,dachbetcasino-fi.eu.com,keyword_match,25,LOW,False,2026-07-24 16:29:50.788375+00:00,True
http://vulkankaszino.com,vulkankaszino.com,keyword_match,28,LOW,False,2026-07-24 14:40:17.291563+00:00,True
http://707jili.info,707jili.info,keyword_match,25,LOW,False,2026-07-25 21:19:03.982577+00:00,True
http://guncel-giris-adresi.live,guncel-giris-adresi.live,keyword_match,48,MEDIUM,False,2026-07-24 23:30:36.409559+00:00,True
http://xbet50.com,xbet50.com,keyword_match,18,BENIGN,False,2026-07-24 18:41:38.300857+00:00,True
http://fatbetcasinoaus.net,fatbetcasinoaus.net,keyword_match,37,LOW,False,2026-07-24 11:00:16.673595+00:00,True
http://amunracasino-si.pages.dev,amunracasino-si.pages.dev,keyword_match,26,LOW,False,2026-07-26 06:54:39.705596+00:00,True
http://lakiwincasino.com,lakiwincasino.com,keyword_match,24,LOW,False,2026-07-24 14:09:46.194497+00:00,True
http://ypjiligo.com,ypjiligo.com,keyword_match,20,LOW,False,2026-07-25 09:03:19.077703+00:00,True
http://jili1001.com,jili1001.com,keyword_match,27,LOW,False,2026-07-25 05:52:46.893898+00:00,True
http://livefootball-1xbet.lat,livefootball-1xbet.lat,keyword_match,34,LOW,False,2026-07-24 21:05:08.885149+00:00,True
http://login.wincasinoapk.com,login.wincasinoapk.com,keyword_match,34,LOW,False,2026-07-25 17:15:26.862346+00:00,True
http://melbet1300.buzz,melbet1300.buzz,keyword_match,41,MEDIUM,False,2026-07-26 01:33:21.881522+00:00,True
http://vavada-1639.top,vavada-1639.top,keyword_match,20,LOW,False,2026-07-24 12:18:13.484570+00:00,True
http://cybetcasino.de,cybetcasino.de,keyword_match,28,LOW,True,2026-07-24 00:01:33.581405+00:00,True
http://irwincasinologin.de,irwincasinologin.de,keyword_match,24,LOW,False,2026-07-25 12:04:51.896224+00:00,True
http://www.pinup.traedawn.com,www.pinup.traedawn.com,keyword_match,34,LOW,True,2026-07-24 02:32:42.695448+00:00,True
http://vulkan-vegas-651.pl,vulkan-vegas-651.pl,keyword_match,41,MEDIUM,True,2026-07-24 04:14:18.828396+00:00,True
http://betwayesportsb.com,betwayesportsb.com,keyword_match,27,LOW,False,2026-07-25 04:39:16.935034+00:00,True
http://onlinecasinoexoterikou-com-gr.pages.dev,onlinecasinoexoterikou-com-gr.pages.dev,keyword_match,49,MEDIUM,False,2026-07-26 07:49:43.787454+00:00,True
http://form-gates-of-olympus-sfx-pinco-tr.pu550ev.com,form-gates-of-olympus-sfx-pinco-tr.pu550ev.com,keyword_match,70,HIGH,True,2026-07-26 12:55:26.203747+00:00,True
http://www.jilievo-game.com,www.jilievo-game.com,keyword_match,28,LOW,False,2026-07-26 01:43:36.518909+00:00,True
http://www.emilyobyrne.h3betcasinos.com,www.emilyobyrne.h3betcasinos.com,keyword_match,38,LOW,False,2026-07-25 19:31:37.089936+00:00,True
http://onbetcasino.world,onbetcasino.world,keyword_match,34,LOW,True,2026-07-24 05:18:20.565585+00:00,True
http://www.casino-pinup-official.online,www.casino-pinup-official.online,keyword_match,45,MEDIUM,True,2026-07-26 11:05:08.489514+00:00,True
http://19jiliwin.com,19jiliwin.com,keyword_match,31,LOW,True,2026-07-23 22:50:47.211469+00:00,True
http://mostbetczech-club.cz,mostbetczech-club.cz,keyword_match,42,MEDIUM,True,2026-07-26 12:13:26.494223+00:00,True
http://pinupcasino880fs.buzz,pinupcasino880fs.buzz,keyword_match,42,MEDIUM,True,2026-07-24 03:53:32.463381+00:00,True
http://pinupskachat.kz,pinupskachat.kz,keyword_match,25,LOW,False,2026-07-26 04:00:47.836702+00:00,True
http://pinupaz2024.online,pinupaz2024.online,keyword_match,38,LOW,False,2026-07-25 13:04:50.504428+00:00,True
http://demetra.melbet-kazino.top,demetra.melbet-kazino.top,keyword_match,23,LOW,False,2026-07-24 04:45:09.917917+00:00,True
http://appjilibeett.com,appjilibeett.com,keyword_match,24,LOW,False,2026-07-24 12:28:36.095577+00:00,True
http://1xbet-3abber-com.pages.dev,1xbet-3abber-com.pages.dev,keyword_match,45,MEDIUM,True,2026-07-23 18:44:27.192709+00:00,True
http://jiliwin789.com,jiliwin789.com,keyword_match,29,LOW,False,2026-07-24 13:45:58.936493+00:00,True
http://axbetcasino.fr,axbetcasino.fr,keyword_match,35,LOW,True,2026-07-24 07:18:48.811658+00:00,True
http://www.mostbet-casinos-pl.org,www.mostbet-casinos-pl.org,keyword_match,44,MEDIUM,False,2026-07-24 14:22:42.022074+00:00,True
http://1xbet-87462.ru,1xbet-87462.ru,keyword_match,58,MEDIUM,True,2026-07-26 11:30:09.450059+00:00,True
http://vulkanvegas.co.no,vulkanvegas.co.no,keyword_match,44,MEDIUM,True,2026-07-26 12:39:59.783739+00:00,True
http://i7betcasino-org.pages.dev,i7betcasino-org.pages.dev,keyword_match,52,MEDIUM,True,2026-07-26 10:49:46.046672+00:00,True
http://www.guncelxslotgiris.com,www.guncelxslotgiris.com,keyword_match,32,LOW,False,2026-07-24 11:03:21.271065+00:00,True
http://jilipeso.vip,jilipeso.vip,keyword_match,26,LOW,False,2026-07-25 06:25:35.727894+00:00,True
http://pxxbet.reciclaxgemverdebrasil.com,pxxbet.reciclaxgemverdebrasil.com,keyword_match,26,LOW,False,2026-07-26 00:14:29.397506+00:00,True
http://signin.riobetcasino-ppd.top,signin.riobetcasino-ppd.top,keyword_match,31,LOW,False,2026-07-24 05:29:17.026740+00:00,True
